blast_name,A_rank,B_rank,score_type,definition,ID_for_distillate
BAC0001,200,120,full,abeM;Q5FAM9_ACIBA Multidrug efflux pump AbeM OS=Acinetobacter baumannii GN=abeM PE=4 SV=2,BAC0001
BAC0602,200,120,full,wtpA;WTPA_PYRFU Molybdate/tungstate-binding protein WtpA OS=Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1) GN=wtpA PE=1 SV=1,BAC0602
BAC0603,200,120,full,wtpB;WTPB_PYRFU Molybdate/tungstate transport system permease protein WtpB OS=Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1) GN=wtpB PE=3 SV=2,BAC0603
BAC0604,200,120,full,wtpC;WTPC_PYRFU Molybdate/tungstate import ATP-binding protein WtpC OS=Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1) GN=wtpC PE=3 SV=1,BAC0604
BAC0432,200,120,full,ybtP;Q9R7V3_YERPE Lipoprotein inner membrane ABC-transporter OS=Yersinia pestis GN=ybtP PE=4 SV=1,BAC0432
BAC0433,200,120,full,ybtQ;Q9Z375_YERPE Inner membrane ABC-transporter YbtQ OS=Yersinia pestis GN=ybtQ PE=4 SV=1,BAC0433
BAC0434,200,120,full,ychH;YCHH_ECOLI Uncharacterized protein YchH OS=Escherichia coli (strain K12) GN=ychH PE=4 SV=1,BAC0434
BAC0556,200,120,full,ycnJ;YCNJ_BACSU Copper transport protein YcnJ OS=Bacillus subtilis (strain 168) GN=ycnJ PE=1 SV=1,BAC0556
BAC0557,200,120,full,ycnK;YCNK_BACSU HTH-type transcriptional repressor YcnK OS=Bacillus subtilis (strain 168) GN=ycnK PE=1 SV=1,BAC0557
BAC0435,200,120,full,yddg/emrE;YDDG_SALT1 Methyl viologen resistance protein YddG OS=Salmonella typhimurium (strain 14028s / SGSC 2262) GN=yddG PE=1 SV=1,BAC0435
BAC0436,200,120,full,ydeI;YDEI_ECOLI Uncharacterized protein YdeI OS=Escherichia coli (strain K12) GN=ydeI PE=4 SV=1,BAC0436
BAC0437,200,120,full,ydeO;YDEO_ECOLI HTH-type transcriptional regulator YdeO OS=Escherichia coli (strain K12) GN=ydeO PE=2 SV=1,BAC0437
BAC0438,200,120,full,ydeP;YDEP_ECOLI Protein YdeP OS=Escherichia coli (strain K12) GN=ydeP PE=2 SV=1,BAC0438
BAC0439,200,120,full,yfeA;YFEA_YERPE Periplasmic chelated iron-binding protein YfeA OS=Yersinia pestis GN=yfeA PE=3 SV=2,BAC0439
BAC0440,200,120,full,yfeB;YFEB_YERPE Chelated iron transport system membrane protein YfeB OS=Yersinia pestis GN=yfeB PE=3 SV=1,BAC0440
BAC0441,200,120,full,yfeC;YFEC_YERPE Chelated iron transport system membrane protein YfeC OS=Yersinia pestis GN=yfeC PE=3 SV=1,BAC0441
BAC0442,200,120,full,yfeD;YFED_YERPE Chelated iron transport system membrane protein YfeD OS=Yersinia pestis GN=yfeD PE=3 SV=2,BAC0442
BAC0443,200,120,full,yfmO;YFMO_BACSU Multidrug efflux protein YfmO OS=Bacillus subtilis (strain 168) GN=yfmO PE=2 SV=1,BAC0443
BAC0444,200,120,full,yfmP;YFMP_BACSU HTH-type transcriptional regulator YfmP OS=Bacillus subtilis (strain 168) GN=yfmP PE=2 SV=1,BAC0444
BAC0445,200,120,full,ygiW;YGIW_ECOLI Protein YgiW OS=Escherichia coli (strain K12) GN=ygiW PE=1 SV=1,BAC0445
BAC0446,200,120,full,yhcN;YHCN_ECOLI Uncharacterized protein YhcN OS=Escherichia coli (strain K12) GN=yhcN PE=3 SV=1,BAC0446
BAC0541,200,120,full,yieF;YIEF_ECOLI Uncharacterized protein YieF OS=Escherichia coli (strain K12) GN=yieF PE=1 SV=1,BAC0541
BAC0447,200,120,full,yjaA;YJAA_ECOLI Uncharacterized protein YjaA OS=Escherichia coli (strain K12) GN=yjaA PE=4 SV=1,BAC0447
BAC0448,200,120,full,ykkC;YKKC_BACSU Multidrug resistance protein YkkC OS=Bacillus subtilis (strain 168) GN=ykkC PE=1 SV=1,BAC0448
BAC0449,200,120,full,ykkD;YKKD_BACSU Multidrug resistance protein YkkD OS=Bacillus subtilis (strain 168) GN=ykkD PE=1 SV=2,BAC0449
BAC0450,200,120,full,ymgB/ariR;ARIR_ECOLI Probable two-component-system connector protein AriR OS=Escherichia coli (strain K12) GN=ariR PE=1 SV=1,BAC0450
BAC0451,200,120,full,yodD;YODD_ECOLI Uncharacterized protein YodD OS=Escherichia coli (strain K12) GN=yodD PE=4 SV=1,BAC0451
BAC0452,200,120,full,yqjH;YQJH_ECOLI NADPH-dependent ferric-chelate reductase OS=Escherichia coli (strain K12) GN=yqjH PE=1 SV=1,BAC0452
BAC0453,200,120,full,zevA;Y1249_HAEIN Uncharacterized protein HI_1249 OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) GN=HI_1249 PE=4 SV=1,BAC0453
BAC0454,200,120,full,zevB;Y1248_HAEIN Putative nickel/cobalt efflux system HI_1248 OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) GN=HI_1248 PE=3 SV=1,BAC0454
BAC0455,200,120,full,ziaA;ATZN_SYNY3 Zinc-transporting ATPase OS=Synechocystis sp. (strain PCC 6803 / Kazusa) GN=ziaA PE=1 SV=1,BAC0455
BAC0456,200,120,full,ziaR;ZIAR_SYNY3 Transcriptional repressor SmtB homolog OS=Synechocystis sp. (strain PCC 6803 / Kazusa) GN=ziaR PE=1 SV=1,BAC0456
BAC0457,200,120,full,zinT/yodA;ZINT_ECOLI Metal-binding protein ZinT OS=Escherichia coli (strain K12) GN=zinT PE=1 SV=1,BAC0457
BAC0458,200,120,full,zipB;Q7WJT8_BORBR Putative membrane protein OS=Bordetella bronchiseptica (strain ATCC BAA-588 / NCTC 13252 / RB50) GN=BB2405 PE=4 SV=1,BAC0458
BAC0459,200,120,full,zitB/ybgR;ZITB_ECOLI Zinc transporter ZitB OS=Escherichia coli (strain K12) GN=zitB PE=1 SV=1,BAC0459
BAC0460,200,120,full,zneB/hmxB;Q1LCD7_RALME Membrane fusion protein (MFP-RND) heavy metal cation tricomponent efflux HmxB (CzcB-like) OS=Ralstonia metallidurans (strain CH34 / ATCC 43123 / DSM 2839) GN=zneB PE=1 SV=1,BAC0460
BAC0461,200,120,full,"zntA/yhhO;ATZN_ECOLI Lead, cadmium, zinc and mercury-transporting ATPase OS=Escherichia coli (strain K12) GN=zntA PE=1 SV=1",BAC0461
BAC0462,200,120,full,zntR/yhdM;ZNTR_ECOLI HTH-type transcriptional regulator ZntR OS=Escherichia coli (strain K12) GN=zntR PE=1 SV=1,BAC0462
BAC0463,200,120,full,znuA/yebL;ZNUA_ECOLI High-affinity zinc uptake system protein ZnuA OS=Escherichia coli (strain K12) GN=znuA PE=1 SV=4,BAC0463
BAC0464,200,120,full,znuB/yebI;ZNUB_ECOLI High-affinity zinc uptake system membrane protein ZnuB OS=Escherichia coli (strain K12) GN=znuB PE=1 SV=3,BAC0464
BAC0465,200,120,full,znuC/yebM;ZNUC_ECOLI Zinc import ATP-binding protein ZnuC OS=Escherichia coli (strain K12) GN=znuC PE=1 SV=1,BAC0465
BAC0466,200,120,full,zraP;ZRAP_SALTY Zinc resistance-associated protein OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) GN=zraP PE=1 SV=1,BAC0466
BAC0467,200,120,full,zraR/hydH;ZRAR_ECOLI Transcriptional regulatory protein ZraR OS=Escherichia coli (strain K12) GN=zraR PE=1 SV=2,BAC0467
BAC0468,200,120,full,zraS/hydG;ZRAS_ECOLI Sensor protein ZraS OS=Escherichia coli (strain K12) GN=zraS PE=1 SV=2,BAC0468
BAC0469,200,120,full,zupT/ygiE;ZUPT_ECOLI Zinc transporter ZupT OS=Escherichia coli (strain K12) GN=zupT PE=1 SV=1,BAC0469
BAC0470,200,120,full,zur/yjbK;ZUR_ECOLI Zinc uptake regulation protein OS=Escherichia coli (strain K12) GN=zur PE=1 SV=1,BAC0470
BAC0704,200,120,full,bcrA;I7B1B9_LISMN BcrA OS=Listeria monocytogenes GN=bcrA PE=4 SV=1,BAC0704
BAC0708,200,120,full,chtS;,BAC0708
BAC0709,200,120,full,arrA;,BAC0709
BAC0710,200,120,full,arrB;,BAC0710
BAC0711,200,120,full,qrg; small multidrug resistance protein [Streptococcus oralis] Gn=qrg,BAC0711
BAC0713,200,120,full,copM;A0A0F6QDN6_9SYNC CopM OS=Synechocystis sp. PCC 6803 GN=pcopM PE=1 SV=1,BAC0713
BAC0714,200,120,full,arsT;B7FB00_9MICO Thioredoxin reductase OS=Microbacterium sp. A33 GN=arsT PE=3 SV=1,BAC0714
BAC0715,200,120,full,aioE;W1L7N4_RHIRD FAD-dependent pyridine nucleotide-disulfide oxidoreductase OS=Agrobacterium radiobacter DSM 30147 GN=aioE PE=4 SV=1,BAC0715
BAC0716,200,120,full,copA;D4PBS1_9BURK Copper-binding protein A OS=Achromobacter sp. AO22 GN=copA PE=4 SV=1,BAC0716
BAC0717,200,120,full,copG;D4PBS3_9BURK CopG OS=Achromobacter sp. AO22 GN=copG PE=4 SV=2,BAC0717
BAC0718,200,120,full,copB;D4PBS2_9BURK Copper-binding protein B OS=Achromobacter sp. AO22 GN=copB PE=4 SV=1,BAC0718
BAC0719,200,120,full,copR;D4PBS0_9BURK Two-component heavy metal response regulator OS=Achromobacter sp. AO22 GN=copR PE=4 SV=1,BAC0719
BAC0720,200,120,full,copS;D4PBR9_9BURK Sensor protein OS=Achromobacter sp. AO22 GN=copS PE=4 SV=1,BAC0720
BAC0721,200,120,full,copC;Q9L912_9GAMM CopC OS=Aeromonas veronii bv. sobria GN=copC PE=4 SV=1,BAC0721
BAC0722,200,120,full,copB;Q9L913_9GAMM CopB OS=Aeromonas veronii bv. sobria GN=copB PE=4 SV=1,BAC0722
BAC0723,200,120,full,copA;Q9L914_9GAMM CopA OS=Aeromonas veronii bv. sobria GN=copA PE=4 SV=1,BAC0723
BAC0724,200,120,full,copZ;COPZ_BACSU Copper chaperone CopZ OS=Bacillus subtilis (strain 168) GN=copZ PE=1 SV=1,BAC0724
BAC0725,200,120,full,copA;COPA_ECOLI Copper-exporting P-type ATPase A OS=Escherichia coli (strain K12) GN=copA PE=1 SV=4,BAC0725
BAC0729,200,120,full,copC;Q7WYG9_PSEPU CopC OS=Pseudomonas putida GN=copC PE=4 SV=1,BAC0729
BAC0730,200,120,full,copB;Q7WYH0_PSEPU CopB OS=Pseudomonas putida GN=copB PE=4 SV=1,BAC0730
BAC0731,200,120,full,copZ;COPZ_STAA8 Copper chaperone CopZ OS=Staphylococcus aureus (strain NCTC 8325) GN=copZ PE=1 SV=1,BAC0731
BAC0732,200,120,full,copA;Q56795_XANCJ Uncharacterized protein OS=Xanthomonas campestris pv. juglandis PE=4 SV=1 GN=copA,BAC0732
BAC0733,200,120,full,pcoD;Q56798_XANCJ Uncharacterized protein OS=Xanthomonas campestris pv. juglandis GN=pcoD PE=4 SV=1,BAC0733
BAC0734,200,120,full,pcoB;Q56796_XANCJ Uncharacterized protein OS=Xanthomonas campestris pv. juglandis PE=4 SV=1,BAC0734
BAC0735,200,120,full,pcoC;COPC_XANCJ Copper resistance protein C OS=Xanthomonas campestris pv. juglandis PE=3 SV=1,BAC0735
BAC0736,200,120,full,cueR;CUER_BACSU HTH-type transcriptional regulator CueR OS=Bacillus subtilis (strain 168) GN=cueR PE=4 SV=1,BAC0736
BAC0738,200,120,full,copC;Q9KWM9_PSESX Uncharacterized protein OS=Pseudomonas syringae PE=4 SV=1 Gn=copC,BAC0738
BAC0739,200,120,full,copD;COPD_PSESF Copper resistance protein D OS=Pseudomonas syringae pv. actinidiae GN=copD PE=3 SV=1,BAC0739
BAC0740,200,120,full,"tcrY;Q3MNJ7_ENTFC Copper transport repressor, CopY/TcrY family OS=Enterococcus faecium GN=tcrY PE=4 SV=1",BAC0740
BAC0741,200,120,full,tcrA;Q3MNJ6_ENTFC TcrA OS=Enterococcus faecium GN=tcrA PE=3 SV=1,BAC0741
BAC0742,200,120,full,tcrZ;Q3MNJ5_ENTFC TcrZ OS=Enterococcus faecium GN=tcrZ PE=4 SV=1,BAC0742
BAC0743,200,120,full,copL;F4ZBX2_XANCI CopL OS=Xanthomonas citri subsp. citri GN=copL PE=4 SV=1,BAC0743
BAC0744,200,120,full,Hypothetical transcriptional repressor OS=Xanthomonas citri subsp. citri PE=4 SV=1,BAC0744
BAC0745,200,120,full,copM;F4ZBX5_XANCI CopM OS=Xanthomonas citri subsp. citri GN=copM PE=4 SV=1,BAC0745
BAC0746,200,120,full,copG;F4ZBX7_XANCI CopG OS=Xanthomonas citri subsp. citri GN=copG PE=4 SV=1,BAC0746
BAC0747,200,120,full,copF;F4ZBY1_XANCI CopF OS=Xanthomonas citri subsp. citri GN=copF PE=3 SV=1,BAC0747
BAC0748,200,120,full,copD;F4ZBY0_XANCI CopD OS=Xanthomonas citri subsp. citri GN=copD PE=4 SV=1,BAC0748
BAC0749,200,120,full,copC;Q7X4G2_XANEU Uncharacterized protein OS=Xanthomonas euvesicatoria PE=4 SV=1,BAC0749
BAC0750,200,120,full,Uncharacterized protein OS=Xanthomonas euvesicatoria PE=4 SV=1,BAC0750
BAC0751,200,120,full,czcC;Q7X4G0_XANEU Uncharacterized protein OS=Xanthomonas euvesicatoria PE=4 SV=1 GN=czcC,BAC0751
BAC0752,200,120,full,copS;Q7X4F9_XANEU Sensor protein OS=Xanthomonas euvesicatoria PE=4 SV=1 Gn=copS,BAC0752
BAC0753,200,120,full,copR;Q7X4F8_XANEU Uncharacterized protein OS=Xanthomonas euvesicatoria PE=4 SV=1 GN=copR,BAC0753
BAC0754,200,120,full,sh-fabI;I2EC90_STAAU Enoyl-[acyl-carrier-protein] reductase [NADPH] OS=Staphylococcus aureus GN=fabI PE=3 SV=1,BAC0754
BAC0755,200,120,full,galE;A0A1Z2RUL8_9BACT UDP-glucose 4-epimerase OS=uncultured bacterium GN=galE PE=4 SV=1,BAC0755
BAC0756,200,120,full,copV;Q1LA62_CUPMC CopV involved in Cu(II)/Cu(I) resistance OS=Cupriavidus metallidurans (strain ATCC 43123 / DSM 2839 / NBRC 102507 / CH34) GN=copV PE=4 SV=1,BAC0756
BAC0757,200,120,full,copR;B2CQV6_SULS9 CopR OS=Sulfolobus solfataricus (strain 98/2) GN=copR PE=4 SV=1,BAC0757
BAC0758,200,120,full,abuO;B0VDE7_ACIBY Channel-tunnel spanning the outer membrane and periplasm segregation of daughter chromosomes OS=Acinetobacter baumannii (strain AYE) GN=abuO PE=4 SV=1,BAC0758
